drift_type,severity,severity_value,eod,dpd,ece,model,task,replication
label,1,0.2,0.009331362852649728,0.00441197787900411,0.07903974620423311,xgboost,readmit_30,18
label,1,0.2,0.0,0.0,0.1845164914908498,mlp,readmit_30,18
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,18
label,1,0.2,0.06391817683946699,0.04106057755864101,0.10119922967344443,xgboost,extended_stay,18
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,18
label,1,0.2,0.06618070853143775,2.7204756180565504e-05,0.1583514974920315,logistic_regression,med_change,18
label,1,0.2,0.3502722323049002,0.02399930506992587,0.2799082647035819,xgboost,med_change,18
label,1,0.2,0.011951893323471994,0.0040638737107977965,0.1807575391259669,mlp,med_change,18
label,2,0.25,0.04595767255916172,0.000620943696867049,0.3358194706103598,logistic_regression,readmit_30,18
label,2,0.25,0.007671611815305332,0.00441197787900411,0.12749784547055915,xgboost,readmit_30,18
label,2,0.25,0.0,0.0,0.2345061201985868,mlp,readmit_30,18
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,18
label,2,0.25,0.06806755443282797,0.04106057755864101,0.05784722801403766,xgboost,extended_stay,18
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,18
label,2,0.25,0.05686330551061135,2.7204756180565504e-05,0.18852912855761936,logistic_regression,med_change,18
label,2,0.25,0.30724557522123896,0.02399930506992587,0.23030142795396524,xgboost,med_change,18
label,2,0.25,0.008849557522123894,0.0040638737107977965,0.23012661171505627,mlp,med_change,18
concept,0,1.5,0.1133446373060849,0.000620943696867049,0.45832748882312974,logistic_regression,readmit_30,18
concept,0,1.5,0.004871119836984815,0.00441197787900411,0.018883552240759126,xgboost,readmit_30,18
concept,0,1.5,0.0,0.0,0.12109167061948221,mlp,readmit_30,18
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,18
concept,0,1.5,0.2064080060512879,0.04106057755864101,0.11989346990163606,xgboost,extended_stay,18
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,18
concept,0,1.5,0.0758465417572726,2.7204756180565504e-05,0.45725390384350534,logistic_regression,med_change,18
concept,0,1.5,0.4677922256419319,0.02399930506992587,0.448607601731702,xgboost,med_change,18
concept,0,1.5,0.018596001859600187,0.0040638737107977965,0.536041429100698,mlp,med_change,18
concept,1,2.0,0.15267195662758415,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,18
concept,1,2.0,0.008757385548668957,0.00441197787900411,0.022619916293426207,xgboost,readmit_30,18
concept,1,2.0,0.0,0.0,0.1331223696445807,mlp,readmit_30,18
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,18
concept,1,2.0,0.18856306002059675,0.04106057755864101,0.11864891483007417,xgboost,extended_stay,18
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,18
concept,1,2.0,0.08273628941365639,2.7204756180565504e-05,0.5235350567673419,logistic_regression,med_change,18
concept,1,2.0,0.4805687500162851,0.02399930506992587,0.4616477709799446,xgboost,med_change,18
concept,1,2.0,0.01608430393788131,0.0040638737107977965,0.6047742712113893,mlp,med_change,18
concept,2,3.0,0.1717515211788736,0.000620943696867049,0.4085452859606531,logistic_regression,readmit_30,18
concept,2,3.0,0.0049306566683677945,0.00441197787900411,0.05408431009598674,xgboost,readmit_30,18
concept,2,3.0,0.0,0.0,0.1692144667198763,mlp,readmit_30,18
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,18
concept,2,3.0,0.19581742703965627,0.04106057755864101,0.1763138644554894,xgboost,extended_stay,18
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,18
concept,2,3.0,0.09240256274718595,2.7204756180565504e-05,0.6625220958146804,logistic_regression,med_change,18
concept,2,3.0,0.4893804825818606,0.02399930506992587,0.4726795250398459,xgboost,med_change,18
concept,2,3.0,0.0162748643761302,0.0040638737107977965,0.7472375225318993,mlp,med_change,18
covariate,0,0.5,0.2535470696222516,0.24663066385343368,0.605335309867846,logistic_regression,readmit_30,19
covariate,0,0.5,0.020419680878354114,0.005241681260045388,0.02771308203068444,xgboost,readmit_30,19
covariate,0,0.5,0.0,0.0,0.10497571731854224,mlp,readmit_30,19
covariate,0,0.5,0.0,0.0,0.704418157992498,logistic_regression,extended_stay,19
covariate,0,0.5,0.1210246782235016,0.10600434673092546,0.11224906571214067,xgboost,extended_stay,19
covariate,0,0.5,0.0,0.0,0.7044179684639498,mlp,extended_stay,19
covariate,0,0.5,0.09589904757389292,0.05141440486837866,0.31379013623080904,logistic_regression,med_change,19
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004425844904348281,xgboost,med_change,19
covariate,0,0.5,0.010019269780310956,0.005308428782359714,0.45300238146933847,mlp,med_change,19
covariate,1,1.0,0.335889033699695,0.32462278167131375,0.7096298985893718,logistic_regression,readmit_30,19
covariate,1,1.0,0.03352829511056385,0.010634753236813694,0.08066612986194423,xgboost,readmit_30,19
covariate,1,1.0,0.0,0.0,0.10878240179382223,mlp,readmit_30,19
covariate,1,1.0,0.0,0.0,0.7044181705020103,logistic_regression,extended_stay,19
covariate,1,1.0,0.3275638803621348,0.32006781903957515,0.26747444751746824,xgboost,extended_stay,19
covariate,1,1.0,0.0,0.0,0.7044181702062478,mlp,extended_stay,19
covariate,1,1.0,0.2384485738443494,0.1233911731737095,0.23893724844578623,logistic_regression,med_change,19
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004474758345952879,xgboost,med_change,19
covariate,1,1.0,0.012603249108476332,0.006552983853921631,0.45143379683487034,mlp,med_change,19
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.782968418661842,logistic_regression,readmit_30,19
covariate,2,1.5,0.035400954286593816,0.015820399368321678,0.10015391237574774,xgboost,readmit_30,19
covariate,2,1.5,0.0,0.0,0.11012292239941739,mlp,readmit_30,19
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,19
covariate,2,1.5,0.5566569310099557,0.5092401899169865,0.40067226858529476,xgboost,extended_stay,19
covariate,2,1.5,0.0,0.0,0.7044181705036101,mlp,extended_stay,19
covariate,2,1.5,0.4387069717771659,0.2324971677806375,0.14878422586963513,logistic_regression,med_change,19
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004462410206524966,xgboost,med_change,19
covariate,2,1.5,0.016479218100724394,0.008419816461264504,0.4500664457333498,mlp,med_change,19
label,0,0.15,0.03599916633509537,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,19
label,0,0.15,0.016246992174918054,0.00441197787900411,0.03351733593080479,xgboost,readmit_30,19
label,0,0.15,0.0,0.0,0.13466300777241202,mlp,readmit_30,19
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,19
label,0,0.15,0.07913256134845731,0.04106057755864101,0.14664817661482799,xgboost,extended_stay,19
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,19
label,0,0.15,0.07415819250491464,2.7204756180565504e-05,0.13255070635031768,logistic_regression,med_change,19
label,0,0.15,0.38775012201073694,0.02399930506992587,0.3300776602534218,xgboost,med_change,19
label,0,0.15,0.013421181063933627,0.0040638737107977965,0.13990384175758241,mlp,med_change,19
label,1,0.2,0.051559332310199046,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,19
label,1,0.2,0.009331362852649728,0.00441197787900411,0.07821004282319184,xgboost,readmit_30,19
label,1,0.2,0.0,0.0,0.18465263648014899,mlp,readmit_30,19
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,19
label,1,0.2,0.05976879924610601,0.04106057755864101,0.09665854790709097,xgboost,extended_stay,19
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,19
label,1,0.2,0.06592143966962806,2.7204756180565504e-05,0.16096804715098148,logistic_regression,med_change,19
label,1,0.2,0.3502722323049002,0.02399930506992587,0.28025340576387836,xgboost,med_change,19
label,1,0.2,0.011667098781436349,0.0040638737107977965,0.1845003984885511,mlp,med_change,19
label,2,0.25,0.05591617878322819,0.000620943696867049,0.33573881427428093,logistic_regression,readmit_30,19
label,2,0.25,0.006011860777960933,0.00441197787900411,0.12411031324329082,xgboost,readmit_30,19
label,2,0.25,0.0,0.0,0.2345061201985868,mlp,readmit_30,19
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,19
label,2,0.25,0.0622584258021226,0.04106057755864101,0.05286900772778999,xgboost,extended_stay,19
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,19
label,2,0.25,0.06184118161680603,2.7204756180565504e-05,0.19506587210310805,logistic_regression,med_change,19
label,2,0.25,0.3075221238938053,0.02399930506992587,0.2304811947960681,xgboost,med_change,19
label,2,0.25,0.009679203539823008,0.0040638737107977965,0.2307471678337039,mlp,med_change,19
concept,0,1.5,0.12148795978165483,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,19
concept,0,1.5,0.004960256704175449,0.00441197787900411,0.022464607514439464,xgboost,readmit_30,19
concept,0,1.5,0.0,0.0,0.12095552563018296,mlp,readmit_30,19
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,19
concept,0,1.5,0.22044952009280194,0.04106057755864101,0.12943505878361075,xgboost,extended_stay,19
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,19
concept,0,1.5,0.07921732827412653,2.7204756180565504e-05,0.46078414582495303,logistic_regression,med_change,19
concept,0,1.5,0.4666686301363139,0.02399930506992587,0.44719767244194636,xgboost,med_change,19
concept,0,1.5,0.018596001859600187,0.0040638737107977965,0.538368890502656,mlp,med_change,19
concept,1,2.0,0.1094442909215323,0.000620943696867049,0.44173342120230424,logistic_regression,readmit_30,19
concept,1,2.0,0.015961996499677604,0.00441197787900411,0.02842783996071515,xgboost,readmit_30,19
concept,1,2.0,0.0,0.0,0.1372708865497871,mlp,readmit_30,19
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,19
concept,1,2.0,0.18640323280677384,0.04106057755864101,0.11870521741956504,xgboost,extended_stay,19
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,19
concept,1,2.0,0.08439301572247018,2.7204756180565504e-05,0.525609315219945,logistic_regression,med_change,19
concept,1,2.0,0.47394184478102985,0.02399930506992587,0.4530055961092354,xgboost,med_change,19
concept,1,2.0,0.02107598447032723,0.0040638737107977965,0.6091376866926211,mlp,med_change,19
concept,2,3.0,0.17643536192828813,0.000620943696867049,0.4085452859606531,logistic_regression,readmit_30,19
concept,2,3.0,0.00497791750879557,0.00441197787900411,0.050453213644495044,xgboost,readmit_30,19
concept,2,3.0,0.0,0.0,0.16714020826727313,mlp,readmit_30,19
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,19
concept,2,3.0,0.19318584809228784,0.04106057755864101,0.1763138644554894,xgboost,extended_stay,19
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,19
concept,2,3.0,0.0950943527875628,2.7204756180565504e-05,0.6627177989370161,logistic_regression,med_change,19
concept,2,3.0,0.48830376656570984,0.02399930506992587,0.47102011827776336,xgboost,med_change,19
concept,2,3.0,0.0189873417721519,0.0040638737107977965,0.7466077722653531,mlp,med_change,19
covariate,0,0.5,0.25191422614196235,0.2447638312460908,0.6050838395774228,logistic_regression,readmit_30,20
covariate,0,0.5,0.020419680878354114,0.005449107105305707,0.0276564232011327,xgboost,readmit_30,20
covariate,0,0.5,0.0,0.0,0.10496949286435647,mlp,readmit_30,20
covariate,0,0.5,0.0,0.0,0.7044181589481535,logistic_regression,extended_stay,20
covariate,0,0.5,0.1266387133112209,0.10434493996884292,0.11166427344596874,xgboost,extended_stay,20
covariate,0,0.5,0.0,0.0,0.7044179955850636,mlp,extended_stay,20
covariate,0,0.5,0.09719103723797559,0.05182925655889929,0.3137637841367314,logistic_regression,med_change,20
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004414533046448015,xgboost,med_change,20
covariate,0,0.5,0.010449933001671855,0.005515854627620035,0.4530685656383174,mlp,med_change,20
covariate,1,1.0,0.3354225069910409,0.3242079299807932,0.7094437380223062,logistic_regression,readmit_30,20
covariate,1,1.0,0.03352829511056385,0.010427327391553373,0.08067841970822891,xgboost,readmit_30,20
covariate,1,1.0,0.0,0.0,0.10878717388619877,mlp,readmit_30,20
covariate,1,1.0,0.0,0.0,0.7044181705021659,logistic_regression,extended_stay,20
covariate,1,1.0,0.32403031145754113,0.3150895987533274,0.26692633752727923,xgboost,extended_stay,20
covariate,1,1.0,0.0,0.0,0.7044181702462515,mlp,extended_stay,20
covariate,1,1.0,0.24275520605795833,0.12567285747157303,0.2389365522349777,logistic_regression,med_change,20
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004477668682538673,xgboost,med_change,20
covariate,1,1.0,0.013464575551198125,0.006967835544442269,0.4514674114533646,mlp,med_change,20
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7828460266601491,logistic_regression,readmit_30,20
covariate,2,1.5,0.03352829511056385,0.01561297352306136,0.10033521541598872,xgboost,readmit_30,20
covariate,2,1.5,0.0,0.0,0.11012469819466521,mlp,readmit_30,20
covariate,2,1.5,0.0,0.0,0.7044181705040446,logistic_regression,extended_stay,20
covariate,2,1.5,0.5560680028591901,0.5084104865359452,0.3998994351088617,xgboost,extended_stay,20
covariate,2,1.5,0.0,0.0,0.7044181705036687,mlp,extended_stay,20
covariate,2,1.5,0.43956829821988774,0.23353429700693912,0.1488776995796847,logistic_regression,med_change,20
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004444121954751272,xgboost,med_change,20
covariate,2,1.5,0.017340544543446187,0.008834668151785146,0.4501245749584854,mlp,med_change,20
label,0,0.15,0.024934159419466084,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,20
label,0,0.15,0.01486386631046439,0.00441197787900411,0.033458177313236394,xgboost,readmit_30,20
label,0,0.15,0.0,0.0,0.13452686278311282,mlp,readmit_30,20
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,20
label,0,0.15,0.047320666466022954,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,20
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,20
label,0,0.15,0.07562232134825285,2.7204756180565504e-05,0.13379526142187959,logistic_regression,med_change,20
label,0,0.15,0.38799414348462663,0.02399930506992587,0.3298978934113189,xgboost,med_change,20
label,0,0.15,0.01171303074670571,0.0040638737107977965,0.1392433721969213,mlp,med_change,20
label,1,0.2,0.04844729911517831,0.000620943696867049,0.3858090993180969,logistic_regression,readmit_30,20
label,1,0.2,0.010368707250989977,0.00441197787900411,0.07661935476421249,xgboost,readmit_30,20
label,1,0.2,0.0,0.0,0.1845164914908498,mlp,readmit_30,20
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,20
label,1,0.2,0.05561942165274503,0.04106057755864101,0.09665854790709098,xgboost,extended_stay,20
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,20
label,1,0.2,0.06592143966962806,2.7204756180565504e-05,0.16055319546046082,logistic_regression,med_change,20
label,1,0.2,0.3502722323049002,0.02399930506992587,0.2800880315456848,xgboost,med_change,20
label,1,0.2,0.011148561057816956,0.0040638737107977965,0.1834174921581548,mlp,med_change,20
label,2,0.25,0.060895431895261365,0.000620943696867049,0.3358194706103599,logistic_regression,readmit_30,20
label,2,0.25,0.004352109740616533,0.00441197787900411,0.12325968533086719,xgboost,readmit_30,20
label,2,0.25,0.0,0.0,0.23450612019858677,mlp,readmit_30,20
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,20
label,2,0.25,0.06806755443282797,0.04106057755864101,0.05660267294247574,xgboost,extended_stay,20
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,20
label,2,0.25,0.05852259754600958,2.7204756180565504e-05,0.19091575386758142,logistic_regression,med_change,20
label,2,0.25,0.3075221238938053,0.02399930506992587,0.23009840283794777,xgboost,med_change,20
label,2,0.25,0.011744424443803938,0.0040638737107977965,0.2282963620639096,mlp,med_change,20
concept,0,1.5,0.09380066336471682,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,20
concept,0,1.5,0.0047225576312018335,0.00441197787900411,0.022879459204960113,xgboost,readmit_30,20
concept,0,1.5,0.0,0.0,0.11528374695219326,mlp,readmit_30,20
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,20
concept,0,1.5,0.2057975054407873,0.04106057755864101,0.1196931085358626,xgboost,extended_stay,20
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,20
concept,0,1.5,0.07996639194453851,2.7204756180565504e-05,0.460464411693898,logistic_regression,med_change,20
concept,0,1.5,0.4719120758291978,0.02399930506992587,0.4530055961092354,xgboost,med_change,20
concept,0,1.5,0.018596001859600187,0.0040638737107977965,0.5375391871216147,mlp,med_change,20
concept,1,2.0,0.12385351282354962,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,20
concept,1,2.0,0.008757385548668957,0.00441197787900411,0.0246941747460294,xgboost,readmit_30,20
concept,1,2.0,0.0,0.0,0.133952073025622,mlp,readmit_30,20
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,20
concept,1,2.0,0.18640323280677384,0.04106057755864101,0.11704581065748247,xgboost,extended_stay,20
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,20
concept,1,2.0,0.08406167046070742,2.7204756180565504e-05,0.5243647601483831,logistic_regression,med_change,20
concept,1,2.0,0.48255682158686153,0.02399930506992587,0.463791740062772,xgboost,med_change,20
concept,1,2.0,0.020521353300055462,0.0040638737107977965,0.6069810681797273,mlp,med_change,20
concept,2,3.0,0.1752644017409345,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,20
concept,2,3.0,0.00497791750879557,0.00441197787900411,0.052942323787618886,xgboost,readmit_30,20
